node,name,genome-encoded,schemaClass,reference gene
R-HSA-5672851,CD40LG trimer [plasma membrane],False,Complex,None
R-HSA-5672850,CD40 trimer [plasma membrane],False,Complex,None
R-HSA-5676553,"RANK:RANKL,sRANKL trimer [plasma membrane]",False,Complex,None
TNFRSF11A,TNFRSF11A [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF11A
R-HSA-5676549,RANKL trimer [plasma membrane],False,Complex,None
R-HSA-5676551,sRANKL trimer [extracellular region],False,Complex,None
EDAR,EDAR [plasma membrane],True,EntityWithAccessionedSequence,EDAR
R-HSA-5674596,EDA:EDAR [plasma membrane],False,Complex,None
EDA,EDA [plasma membrane],True,EntityWithAccessionedSequence,EDA
TNFRSF25,TNFRSF25 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF25
R-HSA-5693013,TNFRSF25:TNFSF15 [plasma membrane],False,Complex,None
TNFSF15,TNFSF15 [plasma membrane],True,EntityWithAccessionedSequence,TNFSF15
EDA2R,EDA2R [plasma membrane],True,EntityWithAccessionedSequence,EDA2R
R-HSA-5674595,EDA-3:EDA2R [plasma membrane],False,Complex,None
R-HSA-5676952,sAPRIL trimer [extracellular region],False,Complex,None
R-HSA-5676562,"sBAFF,sAPRIL:3xTAC1,BCMA [plasma membrane]",False,Complex,None
TNFRSF17,BCMA [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF17
TNFRSF13B,TAC1 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF13B
R-HSA-8858432,TNFSF9 trimer [plasma membrane],False,Complex,None
R-HSA-8858403,TNFSF9:TNFRSF9 [plasma membrane],False,Complex,None
TNFRSF9,TNFRSF9 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF9
R-HSA-5692306,OX40L trimer [plasma membrane],False,Complex,None
R-HSA-5692317,3xOX40:OX40L trimer [plasma membrane],False,Complex,None
TNFRSF4,OX40 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF4
CD27,CD27 [plasma membrane],True,EntityWithAccessionedSequence,CD27
R-HSA-5669095,CD27:CD70 homotrimer [plasma membrane],False,Complex,None
R-HSA-5675989,CD70 homotrimer [plasma membrane],False,Complex,None
TNFRSF6B,TNFRSF6B [extracellular region],True,EntityWithAccessionedSequence,TNFRSF6B
R-HSA-5675922,"TNFRSF6B:TNFSF6,14,15 [plasma membrane]",False,Complex,None
TNFSF14,TNFSF14 [plasma membrane],True,EntityWithAccessionedSequence,TNFSF14
TNFSF6,TNFSF6 [plasma membrane],True,EntityWithAccessionedSequence,TNFSF6
TNFSF8,TNFSF8 [plasma membrane],True,EntityWithAccessionedSequence,TNFSF8
R-HSA-8856182,TNFSF8:TNFRSF8 [plasma membrane],False,Complex,None
TNFRSF8,TNFRSF8 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF8
R-HSA-5675707,"TNFSF11,sTNFSF11 trimer:3xTNFRSF11B [plasma membrane]",False,Complex,None
TNFRSF11B,TNFRSF11B [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF11B
TNFSF18,TNFSF18 [plasma membrane],True,EntityWithAccessionedSequence,TNFSF18
R-HSA-5675928,TNFSF18:TNFRSF18 [plasma membrane],False,Complex,None
TNFRSF18,TNFRSF18 [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF18
EDARADD,EDARADD [cytosol],True,EntityWithAccessionedSequence,EDARADD
R-HSA-5675675,EDA:EDAR:EDARADD [plasma membrane],False,Complex,None
TNFRSF1A,TNFRSF1A [plasma membrane],True,EntityWithAccessionedSequence,TNFRSF1A
R-HSA-5675769,"LTA trimer:TNFRSF1A,1B,14 [plasma membrane]",False,Complex,None
R-HSA-5675767,LTA trimer [plasma membrane],False,Complex,None
R-HSA-6784795,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:STAT3 [plasma membrane],False,Complex,None
R-HSA-6784779,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3 [plasma membrane],False,Complex,None
R-HSA-6784755,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 [plasma membrane],False,Complex,None
R-HSA-6784339,IL10 dimer:2xIL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 [plasma membrane],False,Complex,None
R-HSA-449832,IL10 dimer:2xIL10RA:JAK1:2xIL10RB:TYK2 [plasma membrane],False,Complex,None
R-HSA-449802,IL10 dimer:2xIL10RA:JAK1 [plasma membrane],False,Complex,None
R-HSA-6783816,IL10RA:JAK1 [plasma membrane],False,Complex,None
R-HSA-449854,IL10 dimer [extracellular region],False,Complex,None
IL10,IL10 [extracellular region],True,EntityWithAccessionedSequence,IL10
IL12A,IL12A gene [nucleoplasm],True,EntityWithAccessionedSequence,IL12A
TNF,TNF(77-233) [extracellular region],True,EntityWithAccessionedSequence,TNF
CCL2,CCL2 [extracellular region],True,EntityWithAccessionedSequence,CCL2
CXCL10,CXCL10(22-98) [extracellular region],True,EntityWithAccessionedSequence,CXCL10
CSF3,CSF3 [extracellular region],True,EntityWithAccessionedSequence,CSF3
CXCL2,CXCL2(35-107) [extracellular region],True,EntityWithAccessionedSequence,CXCL2
CCL3,CCL3(27-92) [extracellular region],True,EntityWithAccessionedSequence,CCL3
CCL3L1,CCL3L1(26-93) [extracellular region],True,EntityWithAccessionedSequence,CCL3L1
CXCL8,IL8 [extracellular region],True,EntityWithAccessionedSequence,CXCL8
CCL5,CCL5(24-91) [extracellular region],True,EntityWithAccessionedSequence,CCL5
CCL4,CCL4(24-92) [extracellular region],True,EntityWithAccessionedSequence,CCL4
CCL20,CCL20(27-96) [extracellular region],True,EntityWithAccessionedSequence,CCL20
IL12B,IL12B [extracellular region],True,EntityWithAccessionedSequence,IL12B
CCL19,CCL19 [extracellular region],True,EntityWithAccessionedSequence,CCL19
IL8,IL8 gene [nucleoplasm],True,EntityWithAccessionedSequence,IL8
CSF2 gene,CSF2 gene [nucleoplasm],True,EntityWithAccessionedSequence,CSF2 gene
R-HSA-8982168,IL19:IL20RA:p-JAK1:IL20RB:p-Y705-STAT3 [plasma membrane],False,Complex,None
R-HSA-8987264,IL19:IL20RA:p-JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-8982170,IL19:IL20RA:p-JAK1:IL20RB:STAT3 [plasma membrane],False,Complex,None
R-HSA-448743,IL19:IL20RA:JAK1:IL20RB [plasma membrane],False,Complex,None
IL19,IL19 [extracellular region],True,EntityWithAccessionedSequence,IL19
R-HSA-448724,IL20RA:JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-8987071,IL20RA:JAK1 [plasma membrane],False,Complex,None
IL20RB,IL20RB [plasma membrane],True,EntityWithAccessionedSequence,IL20RB
IL20RA,IL20RA [plasma membrane],True,EntityWithAccessionedSequence,IL20RA
R-HSA-8987122,"IL22:p-Y251,p-Y301-IL22RA1:p-JAK1:PTPN11:IL10RB:p-TYK2:p-Y705-STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987108,"IL22:p-Y251,p-Y301-IL22RA1:p-JAK1:PTPN11:IL10RB:p-TYK2 [plasma membrane]",False,Complex,None
R-HSA-8987032,"IL22:p-Y251,p-Y301-IL22RA1:p-JAK1:PTPN11:IL10RB:p-TYK2:STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987001,"IL22:p-Y251,p-Y301-IL22RA1:p-JAK1:IL10RB:p-TYK2 [plasma membrane]",False,Complex,None
R-HSA-8987249,IL22:IL22RA1:p-JAK1:IL10RB:p-TYK2 [plasma membrane],False,Complex,None
R-HSA-8854697,IL22:IL22RA1:JAK1:IL10RB:TYK2 [plasma membrane],False,Complex,None
R-HSA-448411,IL22:IL22RA1:JAK1 [plasma membrane],False,Complex,None
IL22,IL22 [extracellular region],True,EntityWithAccessionedSequence,IL22
R-HSA-8987233,IL22RA1:JAK1 [plasma membrane],False,Complex,None
R-HSA-448738,IL22RA2:IL22 [extracellular region],False,Complex,None
IL22RA2,IL22RA2 [extracellular region],True,EntityWithAccessionedSequence,IL22RA2
IL22RA1,IL22RA1 [plasma membrane],True,EntityWithAccessionedSequence,IL22RA1
PTGS2,PTGS2 gene [nucleoplasm],True,EntityWithAccessionedSequence,PTGS2
CD80,CD80 [plasma membrane],True,EntityWithAccessionedSequence,CD80
FCER2,FCER2(1-321) [plasma membrane],True,EntityWithAccessionedSequence,FCER2
TIMP1,TIMP1 [extracellular region],True,EntityWithAccessionedSequence,TIMP1
CCR1,CCR1 gene [nucleoplasm],True,EntityWithAccessionedSequence,CCR1
CCR5,CCR5 [plasma membrane],True,EntityWithAccessionedSequence,CCR5
R-HSA-1295544,IL7:p-Y449-IL7R:JAK1:p-FYN:IL2RG:JAK3:PI3K-regulatory subunits [plasma membrane],False,Complex,None
PIK3R2,PIK3R2 [cytosol],True,EntityWithAccessionedSequence,PIK3R2
PIK3R3,PIK3R3 [cytosol],True,EntityWithAccessionedSequence,PIK3R3
R-HSA-8982992,"IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3:PI3K-regulatory subunits:IRS1,IRS2 [plasma membrane]",False,Complex,None
R-HSA-8982894,IL7R:TSLP:CRLF2:p-STAT3 [plasma membrane],False,Complex,None
R-HSA-8982893,IL7R:TSLP:CRLF2:STAT3 [plasma membrane],False,Complex,None
R-HSA-8982872,IL7R:TSLP:CRLF2 [plasma membrane],False,Complex,None
TSLP,TSLP [extracellular region],True,EntityWithAccessionedSequence,TSLP
R-HSA-8982873,CRLF2:IL7R [plasma membrane],False,Complex,None
R-HSA-8865710,Immunoglobulin kappa locus [nucleoplasm],False,GenomeEncodedEntity,None
R-HSA-8865712,RAG1:RAG2 recombinase:Immunoglobulin kappa locus [nucleoplasm],False,Complex,None
R-HSA-8865713,RAG1:RAG2 recombinase [nucleoplasm],False,Complex,None
R-HSA-8870891,"BRWD1:AcK9,14-pS10-histone H3 [nucleoplasm]",False,Complex,None
R-HSA-9012668,"CISH gene, SOCS1 gene, SOCS2 gene:p-STAT5 dimer [nucleoplasm]",False,Complex,None
R-HSA-1266704,HGF(495-728):IL7 [extracellular region],False,Complex,None
HGF,HGF(495-728) [extracellular region],True,EntityWithAccessionedSequence,HGF
R-HSA-8987026,"IL24:IL20RA:p-Y1022,Y1023-JAK1:IL20RB:p-STAT1,p-STAT3 [plasma membrane]",False,Complex,None
R-HSA-8986971,"IL24:IL20RA:p-JAK1:IL20RB:STAT1,STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987053,"IL24:IL20RA:p-Y1022,Y1023-JAK1:IL20RB [plasma membrane]",False,Complex,None
R-HSA-8987038,IL24:IL20RA:JAK1:IL20RB [plasma membrane],False,Complex,None
IL24,IL24 [extracellular region],True,EntityWithAccessionedSequence,IL24
R-HSA-8987203,IFNL1:p-Y343-Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2 [plasma membrane],False,Complex,None
R-HSA-8987135,"IFNL1:p-Y343-Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:STAT1,STAT2, STAT3, STAT4, STAT5 [plasma membrane]",False,Complex,None
R-HSA-8987259,IFNL1:IFNLR1:p-JAK1:IL10RB:p-TYK2 [plasma membrane],False,Complex,None
R-HSA-8987123,"IL20:IL20RA:JAK1:IL20RB:p-Y1007,Y1008-JAK2,p-JAK3:STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987219,"IL20:IL20RA:JAK1:IL20RB:p-Y1007,Y1008-JAK2,p-JAK3:p-STAT3 [plasma membrane]",False,Complex,None
R-HSA-8986978,"IL20:IL20RA:JAK1:IL20RB:p-Y1007,Y1008-JAK2,p-JAK3 [plasma membrane]",False,Complex,None
R-HSA-8987246,"IL20:IL20RA:JAK1:IL20RB:JAK2,JAK3 [plasma membrane]",False,Complex,None
R-HSA-8986991,IL20:IL20RA:JAK1:IL20RB [plasma membrane],False,Complex,None
IL20,IL20 [extracellular region],True,EntityWithAccessionedSequence,IL20
R-HSA-8986999,IL24:IL22RA1:p-JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-448735,IL24:IL22RA1:JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-448727,IL22RA1:JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-8987074,IL24:IL22RA1:p-JAK1:IL20RB:p-STAT3 [plasma membrane],False,Complex,None
R-HSA-8987189,IL24:IL22RA1:p-JAK1:IL20RB:STAT3 [plasma membrane],False,Complex,None
R-HSA-8987029,"IFNL1:p-Y343-Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1, p-Y-STAT2, p-STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987121,2xp-STAT3 [nucleoplasm],False,Complex,None
R-HSA-8987257,2 x p-STAT3 [cytosol],False,Complex,None
R-HSA-8987110,"IL26:IL10RB:p-TYK2:IL20RA:p-JAK1:p-STAT1, p-STAT3 [plasma membrane]",False,Complex,None
R-HSA-8987211,IL26:IL10RB:p-TYK2:IL20RA:p-JAK1 [plasma membrane],False,Complex,None
R-HSA-8987258,"IL26:IL10RB:p-TYK2:IL20RA:p-JAK1:STAT1,STAT3 [plasma membrane]",False,Complex,None
R-HSA-8986478,IL26:IL20RA:JAK1:IL10RB:TYK2 [plasma membrane],False,Complex,None
R-HSA-8986483,IL26:IL20RA:JAK1 [plasma membrane],False,Complex,None
IL26,IL26 [extracellular region],True,EntityWithAccessionedSequence,IL26
R-HSA-9009224,IL20:IL22RA1:JAK1:IL20RB [plasma membrane],False,Complex,None
R-HSA-8987194,2 x p-STAT1 [cytosol],False,Complex,None
R-HSA-8987124,2 x p-STAT1 [nucleoplasm],False,Complex,None
R-HSA-8987146,"IFNL2,IFNL3:IFNLR1:JAK1:IL10RB:TYK2 [plasma membrane]",False,Complex,None
IFNL2,IFNL2 [extracellular region],True,EntityWithAccessionedSequence,IFNL2
IFNL3,IFNL3 [extracellular region],True,EntityWithAccessionedSequence,IFNL3
LAMA5,LAMA5 gene [nucleoplasm],True,EntityWithAccessionedSequence,LAMA5
ANXA1,ANXA1 [extracellular region],True,EntityWithAccessionedSequence,ANXA1
F13A1,factor XIII A chain [extracellular region],True,EntityWithAccessionedSequence,F13A1
COL1A2,COL1A2 [extracellular region],True,EntityWithAccessionedSequence,COL1A2
FN1,FN1(32-2386) [extracellular region],True,EntityWithAccessionedSequence,FN1
OPRM1,OPRM1 gene [nucleoplasm],True,EntityWithAccessionedSequence,OPRM1
OPRD1,OPRD1 [plasma membrane],True,EntityWithAccessionedSequence,OPRD1
R-HSA-6788621,"IL13-bound tyrosine-phosphorylated IL13 receptor type II with phosphorylated STAT1,STAT3,STAT6 [plasma membrane]",False,Complex,None
R-HSA-6788579,"IL13-bound tyrosine-phosphorylated IL13 receptor type II with STAT1,STAT3,STAT6 [plasma membrane]",False,Complex,None
R-HSA-6786783,IL13-bound tyrosine-phosphorylated IL13R type II [plasma membrane],False,Complex,None
R-HSA-6786093,IL13:IL13RA:TYK2:IL4R:JAK2:JAK1 [plasma membrane],False,Complex,None
R-HSA-6786083,IL13:IL13RA:TYK2:IL4R:JAK2 [plasma membrane],False,Complex,None
R-HSA-6786060,IL13:IL13RA:TYK2 [plasma membrane],False,Complex,None
IL13,IL13 [extracellular region],True,EntityWithAccessionedSequence,IL13
R-HSA-6785829,IL13RA1:TYK2 [plasma membrane],False,Complex,None
IL13RA1,IL13RA1 [plasma membrane],True,EntityWithAccessionedSequence,IL13RA1
IL17F,IL17F gene [nucleoplasm],True,EntityWithAccessionedSequence,IL17F
MMP1,MMP1(84-469) [extracellular region],True,EntityWithAccessionedSequence,MMP1
POMC,POMC(138-176) [extracellular region],True,EntityWithAccessionedSequence,POMC
MMP2,MMP2(110-660) [extracellular region],True,EntityWithAccessionedSequence,MMP2
IL17A,IL17A [extracellular region],True,EntityWithAccessionedSequence,IL17A
MMP3,MMP3(100-477) [extracellular region],True,EntityWithAccessionedSequence,MMP3
IL23A,IL23A [extracellular region],True,EntityWithAccessionedSequence,IL23A
VEGFA,VEGFA [extracellular region],True,EntityWithAccessionedSequence,VEGFA
FGF2,FGF2(10-155) [extracellular region],True,EntityWithAccessionedSequence,FGF2
TGFB1,TGFB1(30-278) [extracellular region],True,EntityWithAccessionedSequence,TGFB1
GATA3,GATA3 gene [nucleoplasm],True,EntityWithAccessionedSequence,GATA3
FASLG,FASLG gene [nucleoplasm],True,EntityWithAccessionedSequence,FASLG
R-HSA-449798,IL13:IL13RA2 [extracellular region],False,Complex,None
IL13RA2,IL13RA2 [extracellular region],True,EntityWithAccessionedSequence,IL13RA2
IGHE,IGHE gene [nucleoplasm],True,EntityWithAccessionedSequence,IGHE
CCL11,CCL11 [extracellular region],True,EntityWithAccessionedSequence,CCL11
IGHG1,IGHG1 [extracellular region],True,EntityWithAccessionedSequence,IGHG1
IGHG4,IGHG4 [extracellular region],True,EntityWithAccessionedSequence,IGHG4
ITGB1,ITGB1 [plasma membrane],True,EntityWithAccessionedSequence,ITGB1
R-HSA-6788626,p-Y701-STAT1 dimer [nucleoplasm],False,Complex,None
S1PR1,S1PR1 gene [nucleoplasm],True,EntityWithAccessionedSequence,S1PR1
IL23R,IL23R [plasma membrane],True,EntityWithAccessionedSequence,IL23R
R-HSA-447102,IL12A:IL12B [extracellular region],False,Complex,None
TP53,TP53 gene [nucleoplasm],True,EntityWithAccessionedSequence,TP53
NDN,NDN [nucleoplasm],True,EntityWithAccessionedSequence,NDN
MAOA,MAOA gene [nucleoplasm],True,EntityWithAccessionedSequence,MAOA
R-HSA-6786102,IL4:IL4R:JAK2:IL13RA1:TYK2 [plasma membrane],False,Complex,None
HSP90B1,HSP90B1 [endoplasmic reticulum lumen],True,EntityWithAccessionedSequence,HSP90B1
ALOX15,ALOX15 gene [nucleoplasm],True,EntityWithAccessionedSequence,ALOX15
JUNB,JUNB gene [nucleoplasm],True,EntityWithAccessionedSequence,JUNB
POU2F1,POU2F1 [nucleoplasm],True,EntityWithAccessionedSequence,POU2F1
MYC,MYC [nucleoplasm],True,EntityWithAccessionedSequence,MYC
BIRC5,BIRC5 [nucleoplasm],True,EntityWithAccessionedSequence,BIRC5
BCL6,BCL6 [nucleoplasm],True,EntityWithAccessionedSequence,BCL6
NANOG,NANOG [nucleoplasm],True,EntityWithAccessionedSequence,NANOG
ZEB1,ZEB1 [nucleoplasm],True,EntityWithAccessionedSequence,ZEB1
CCND1,CCND1 [nucleoplasm],True,EntityWithAccessionedSequence,CCND1
SOX2,SOX2 [nucleoplasm],True,EntityWithAccessionedSequence,SOX2
RORC,RORC [nucleoplasm],True,EntityWithAccessionedSequence,RORC
FOXO1,FOXO1 [nucleoplasm],True,EntityWithAccessionedSequence,FOXO1
PIM1,PIM1 [nucleoplasm],True,EntityWithAccessionedSequence,PIM1
HIF1A,HIF1A [nucleoplasm],True,EntityWithAccessionedSequence,HIF1A
CEBPD,CEBPD [nucleoplasm],True,EntityWithAccessionedSequence,CEBPD
TWIST1,TWIST1 [nucleoplasm],True,EntityWithAccessionedSequence,TWIST1
RORA,RORA [nucleoplasm],True,EntityWithAccessionedSequence,RORA
BATF,BATF [nucleoplasm],True,EntityWithAccessionedSequence,BATF
HMOX1,HMOX1 gene [nucleoplasm],True,EntityWithAccessionedSequence,HMOX1
SOCS5,SOCS5 [cytosol],True,EntityWithAccessionedSequence,SOCS5
R-HSA-6788313,"IL4:IL4R:JAK2:IL13RA:TYK2:SOCS5,(SOCS1) [plasma membrane]",False,Complex,None
FSCN1,FSCN1 [cytosol],True,EntityWithAccessionedSequence,FSCN1
NOS2,NOS2 [cytosol],True,EntityWithAccessionedSequence,NOS2
RHOU,RHOU [cytosol],True,EntityWithAccessionedSequence,RHOU
MCL1,MCL1 [cytosol],True,EntityWithAccessionedSequence,MCL1
VIM,VIM [cytosol],True,EntityWithAccessionedSequence,VIM
CDKN1A,CDKN1A [cytosol],True,EntityWithAccessionedSequence,CDKN1A
IL27,IL27 [cytosol],True,EntityWithAccessionedSequence,IL27
R-HSA-8950600,CRLF1:IL27 [cytosol],False,Complex,None
R-HSA-8950252,"IL27:EBI3:IL27RA:p-JAK1:IL6ST:p-JAK1,p-JAK2,p-TYK2 [plasma membrane]",False,Complex,None
R-HSA-448431,"IL27:EBI3:IL27RA:JAK1:IL6ST:JAK1,JAK2,(TYK2) [plasma membrane]",False,Complex,None
R-HSA-8952746,"p-Y701-STAT1:p-Y705-STAT3:IL27:EBI3:p-Y611-IL27RA:p-JAK1:p-Y-IL6ST:p-JAK1,p-JAK2,p-TYK2 [plasma membrane]",False,Complex,None
R-HSA-8950267,"IL27:EBI3:p-Y611-IL27RA:p-JAK1:p-Y-IL6ST:p-JAK1,p-JAK2,p-Y-TYK2:STAT1:STAT3 [plasma membrane]",False,Complex,None
R-HSA-8950372,IL27:EBI3 [endoplasmic reticulum lumen],False,Complex,None
R-HSA-448442,IL27:EBI3 [extracellular region],False,Complex,None
R-HSA-8950767,CRLF1:IL27 [extracellular region],False,Complex,None
R-HSA-8980551,p-Y701-STAT1:p-Y705-STAT3 [cytosol],False,Complex,None
IL27RA,IL27RA [plasma membrane],True,EntityWithAccessionedSequence,IL27RA
R-HSA-8950332,2xIL27RA [plasma membrane],False,Complex,None
R-HSA-8950163,IL27RA:JAK1 [plasma membrane],False,Complex,None
R-HSA-8950331,"IL27:EBI3:p-Y611-IL27RA:p-JAK1:p-Y-IL6ST:p-JAK1,p-JAK2,p-TYK2 [plasma membrane]",False,Complex,None
R-HSA-8950369,CANX:EBI3 [endoplasmic reticulum lumen],False,Complex,None
R-HSA-8950465,CANX:EBI3:IL27 [endoplasmic reticulum lumen],False,Complex,None
EBI3,EBI3 [endoplasmic reticulum lumen],True,EntityWithAccessionedSequence,EBI3
IL12RB1,IL12RB1 [plasma membrane],True,EntityWithAccessionedSequence,IL12RB1
R-HSA-8950046,IL12RB1:TYK2 [plasma membrane],False,Complex,None
BOLA2,BOLA2 gene [nucleoplasm],True,EntityWithAccessionedSequence,BOLA2
R-HSA-8950759,Y963-STAT4 dimer [nucleoplasm],False,Complex,None
R-HSA-8950602,p-Y693-STAT4 dimer [cytosol],False,Complex,None
MSN,MSN gene [nucleoplasm],True,EntityWithAccessionedSequence,MSN
HNRNPF,HNRNPF gene [nucleoplasm],True,EntityWithAccessionedSequence,HNRNPF
PDCD4,PDCD4 gene [nucleoplasm],True,EntityWithAccessionedSequence,PDCD4
PITPNA,PITPNA gene [nucleoplasm],True,EntityWithAccessionedSequence,PITPNA
RALA,RALA gene [nucleoplasm],True,EntityWithAccessionedSequence,RALA
LMNB1,LMNB1 gene [nucleoplasm],True,EntityWithAccessionedSequence,LMNB1
LCP1,LCP1 gene [nucleoplasm],True,EntityWithAccessionedSequence,LCP1
HNRNPDL,HNRNPDL gene [nucleoplasm],True,EntityWithAccessionedSequence,HNRNPDL
ARF1,ARF1 gene [nucleoplasm],True,EntityWithAccessionedSequence,ARF1
MTAP,MTAP gene [nucleoplasm],True,EntityWithAccessionedSequence,MTAP
IFNG,IFNG gene [nucleoplasm],True,EntityWithAccessionedSequence,IFNG
CA1,CA1 gene [nucleoplasm],True,EntityWithAccessionedSequence,CA1
GSTO1,GSTO1 gene [nucleoplasm],True,EntityWithAccessionedSequence,GSTO1
TALDO1,TALDO1 gene [nucleoplasm],True,EntityWithAccessionedSequence,TALDO1
SNRPA1,SNRPA1 gene [nucleoplasm],True,EntityWithAccessionedSequence,SNRPA1
HNRNPA2B1,HNRNPA2B1 gene [nucleoplasm],True,EntityWithAccessionedSequence,HNRNPA2B1
CDC42,CDC42 gene [nucleoplasm],True,EntityWithAccessionedSequence,CDC42
SERPINB2,SERPINB2 gene [nucleoplasm],True,EntityWithAccessionedSequence,SERPINB2
AIP,AIP gene [nucleoplasm],True,EntityWithAccessionedSequence,AIP
GSTA2,GSTA2 gene [nucleoplasm],True,EntityWithAccessionedSequence,GSTA2
TCP1,TCP1 gene [nucleoplasm],True,EntityWithAccessionedSequence,TCP1
RPLP0,RPLP0 gene [nucleoplasm],True,EntityWithAccessionedSequence,RPLP0
SOD1,SOD1 gene [nucleoplasm],True,EntityWithAccessionedSequence,SOD1
PSME2,PSME2 gene [nucleoplasm],True,EntityWithAccessionedSequence,PSME2
HSP9,HSP9 gene [nucleoplasm],True,EntityWithAccessionedSequence,HSP9
HSPA9,HSPA9 [mitochondrial matrix],True,EntityWithAccessionedSequence,HSPA9
R-HSA-8950291,2xIL12B [endoplasmic reticulum lumen],False,Complex,None
R-HSA-8950640,2xIL12B [extracellular region],False,Complex,None
R-HSA-8950694,IL12A:IL12B [late endosome lumen],False,Complex,None
VAMP7,VAMP7 [late endosome membrane],True,EntityWithAccessionedSequence,VAMP7
R-HSA-8950122,IL12A:IL12B [endoplasmic reticulum lumen],False,Complex,None
R-HSA-8950228,IL12A:IL12B [Golgi lumen],False,Complex,None
R-HSA-8950039,IL12RB2:JAK2 [plasma membrane],False,Complex,None
IL12RB2,IL12RB2 [plasma membrane],True,EntityWithAccessionedSequence,IL12RB2
R-HSA-8950116,IL12A:IL12RB1:TYK2:IL12B:IL12RB2:JAK2 [plasma membrane],False,Complex,None
R-HSA-8981056,IL12A:IL12RB1:TYK2:IL12B:IL12RB2:JAK2 [cytosol],False,Complex,None
R-HSA-8950227,IL12A:IL12B:IL12RB1:p-Y-TYK2:IL12RB2:p-JAK2 [plasma membrane],False,Complex,None
R-HSA-8950686,IL12A:IL12B:IL12RB1:p-Y800-IL12RB2:p-Y-TYK2:p-JAK2 [plasma membrane],False,Complex,None
R-HSA-8952795,2xp-Y693-STAT4:IL12A:IL12B:IL12RB1:p-Y800-IL12RB2:p-Y-TYK2:p-JAK2 [plasma membrane],False,Complex,None
R-HSA-8950052,IL12RB1:TYK2:IL12RB2:JAK2 [plasma membrane],False,Complex,None
R-HSA-8950379,IL12A:IL12B:IL12RB1:p-Y800-IL12RB2:p-Y-TYK2:p-JAK2:2xSTAT4 [plasma membrane],False,Complex,None
R-HSA-8983989,IL35:IL27RA:JAK1:IL12RB2:JAK2 [plasma membrane],False,Complex,None
R-HSA-8985392,IL35:IL27RA:p-JAK1:IL12RB2:p-JAK2 [plasma membrane],False,Complex,None
R-HSA-622267,IL35 [extracellular region],False,Complex,None
R-HSA-8950589,IL12A:EBI3 [endoplasmic reticulum lumen],False,Complex,None
