input,output,reaction,name,schemaClass,module
ART3,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
R-HSA-8940818,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CD109,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
NRN1L,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
